gene_id	JCYL001B	JCYL002B	JCYL003B	JCYL001D	JCYL002D	JCYL003D
YJR108W	81.013	81.709	81.678	81.88	82.392	82.156
YJR109C	1296.985	1313.029	1316.214	1336.453	1338.114	1339.087
YJR110W	3072.479	3054.589	3056.959	3049.728	2961.807	2968.654
YJR111C	327.29	326.647	327	328.042	325.099	327.16
YJR112W	582.748	603.806	613.717	467.588	477.329	491.28
YJR112W-A	103.604	104.921	104.704	100.937	102.394	102.023
YJR113C	780.455	794.523	797.19	694.954	701.442	711.623
YJR115W	277.558	271.935	273.758	267.347	262.281	263.621
YJR116W	479.952	469.434	473.974	440.971	429.908	435.769
YJR117W	364.381	361.28	363.328	371.472	367.702	368.336
YJR118C	794.705	777.784	801.659	816.165	787.567	796.288
YJR119C	1921.918	1951.982	1962.24	1984.604	1984.948	1989.218
YJR120W	21212.045	21470.97	22572.84	17387.444	17289.845	17938.186
YJR121W	457.349	455.698	455.411	456.929	454.501	454.396
YJR122W	844.035	863.453	867.833	869.096	877.333	883.276
YJR123W	215.231	215.372	215.899	207.931	207.329	208.787
YJR124C	463.356	461.59	464.523	475.653	470.435	470.726
YJR125C	558.664	561.016	559.39	566.462	564.607	564.385
YJR126C	1016.528	1042.061	1037.641	1011.846	1024.683	1021.77
YJR127C	1833.831	1738.839	1757.167	1757.684	1676.852	1684.02
YJR128W	297.354	292.152	291.778	275.657	268.588	271.194
YJR129C	295.675	297.021	294.638	297.945	298.978	296.909
YJR130C	788.024	801.003	799.426	807.47	809.824	808.326
YJR131W	846.316	865.172	868.65	857.758	869.556	872.695
YJR132W	1815.032	1814.034	1810.09	1887.587	1860.203	1854.43
YJR133W	207.712	211.976	213.617	211.424	214.475	215.268
YJR134C	4098.435	4053.418	4108.741	4139.597	4033.141	4085.543
YJR135C	316.686	316.731	315.265	329.955	324.802	323.961
YJR135W-A	89.271	88.795	90.336	92.411	91.549	92.44
YJR136C	519.845	520.425	523.112	536.747	533.321	532.861
YJR137C	1761.08	1782.508	1782.919	1804.993	1808.199	1811.263
YJR138W	5863.505	5858.064	5828.817	5914.693	5829.441	5813.014
YJR139C	524	518.894	525.232	484.594	474.452	476.527
YJR140C	2897.181	2821.81	2847.343	3020.434	2911.856	2924.169
YJR141W	468.52	472.218	478.359	489.346	488.862	491.196
YJR142W	374.23	379.831	379.841	387.266	390.552	389.155
YJR143C	774.909	780.861	785.539	790.878	791.852	794.028
YJR144W	434.723	439.405	440.702	406.744	409.882	416.238
YJR145C	172.958	172.662	172.012	171.138	170.997	170.452
YJR146W	250.436	253.913	255.774	233.015	234.738	237.121
YJR147W	578.244	574.568	574.572	542.898	536.281	540.081
YJR148W	396.203	400.063	397.681	389	391.192	391.939
YJR149W	1342.288	1332.548	1368.15	1403.394	1376.602	1401.064
YJR150C	367.628	368.415	368.29	343.159	341.006	343.481
YJR151C	833.289	810.569	814.785	821.473	801.477	806.399
YJR151W-A	3.07	3.07	3.07	3.07	3.07	3.07
YJR152W	593.901	603.201	603.467	610.364	614.162	614.073
YJR153W	315.769	313.238	313.5	322.747	318.967	317.709
YJR154W	405.907	411.241	411.052	412.868	415.266	414.474
YJR155W	244.611	249.529	248.897	248.905	252.88	252.355
YJR156C	336.862	337.034	337.917	322.214	321.353	323.212
YJR158W	1655	1655	1655	1655	1655	1655
YJR159W	550.751	543.19	542.982	498.596	490.231	489.866
YJR160C	699.153	705.657	707.097	714.461	716.11	714.828
YJR161C	366.96	362.982	365.864	377.32	371.279	370.537
YKL001C	163.511	164.598	164.175	165.5	165.466	164.995
YKL002W	406.937	410.951	410.509	417.582	416.709	417.303
YKL003C	126.691	128.538	129.441	129.491	130.497	130.825
YKL004W	319.001	310.947	313.098	323.148	314.659	314.297
YKL005C	792.231	805.376	811.324	810.466	819.128	823.568
YKL006C-A	75.21	75.906	75.626	77.043	76.937	76.834
YKL006W	129.237	130.268	130.889	128.204	129.54	130.131
YKL007W	609.48	650.404	649.186	624.531	648.379	650.337
YKL008C	543.842	546.887	544.182	559.124	555.062	552.8
YKL009W	230.673	233.542	234.349	237.107	238.429	238.506
YKL010C	2244.833	2273.649	2275.887	2320.976	2321.454	2316.164
YKL011C	755.501	781.984	789.671	793.778	808.379	812.25
YKL012W	869.487	881.003	887.872	898.132	903.319	908.064
YKL013C	210.124	209.627	208.861	217.042	213.488	213.145
YKL014C	4354.997	4372.776	4384.954	4531.356	4477.497	4490.377
YKL015W	2619.414	2604.867	2626.489	2715.25	2659.233	2672.267
YKL016C	134.756	134.227	135.285	136.969	136.364	136.251
YKL017C	1729.65	1782.303	1792.264	1770.404	1796.208	1807.089
YKL018C-A	69.772	70.988	69.732	69.462	70.656	69.702
YKL018W	621.31	612.093	614.557	642.542	624.574	626.158
YKL019W	366.893	366.421	365.64	355.704	354.496	355.619
YKL020C	1768.308	1770.76	1776.574	1805.311	1785.887	1789.01
YKL021C	777.234	779.5	781.954	805.321	799.655	799.928
YKL022C	1108.919	1114.048	1116.001	1150.262	1143.504	1139.998
YKL023C-A	54.728	53.984	54.546	55.901	55.147	55.276
YKL023W	330.399	343.413	341.407	336.152	346.225	345.013
YKL024C	246.715	247.859	250.155	234.625	234.577	235.674
YKL025C	2978.381	3037.433	3048.303	3020.316	3029.507	3047.453
YKL026C	184.737	183.904	184.895	191.755	189.519	188.694
YKL027W	521.805	531.627	532.363	524.197	530.994	528.838
YKL028W	551.36	562.632	561.096	566.431	570.797	569.879
YKL029C	1662.589	1704.94	1712.264	1441.421	1451.765	1472.616
YKL032C	4652.081	4339.53	4575.852	3310.061	2950.563	3134.181
YKL033W	2535.019	2556.338	2556.854	2609.071	2589.55	2597.912
YKL033W-A	257.366	255.581	255.386	263.961	260.493	258.973
YKL034W	1206.658	1183.274	1182.615	1237.99	1199.553	1197.844
YKL035W	497.221	497.006	499.482	495.372	494.67	494.55
YKL037W	522.173	517.977	525.702	422.056	411.932	424.89
YKL038W	5050.842	4855.221	4899.897	4816.503	4557.725	4577.788
YKL039W	712.961	717.854	719.728	736.061	733.693	731.958
YKL040C	650.838	616.811	619.709	655.519	612.224	609.029
YKL041W	268.776	272.281	269.982	276.149	276.535	274.576
YKL042W	661.408	700.546	703.029	687.49	714.186	717.302
YKL043W	285.481	286.637	285.303	282.234	283.62	284.329
YKL044W	139.033	138.006	138.03	142.724	138.934	139.483
YKL045W	653.039	657.703	661.669	668.015	667.435	669.437
YKL046C	393.101	393.601	390.968	392.883	392.028	389.639
YKL047W	804.466	805.784	809.989	837.514	828.926	832.776
YKL048C	889.446	903.434	908.094	927.193	932.032	934.125
YKL049C	182.588	185.018	185.707	186.527	188.599	188.305
YKL050C	980.164	987.791	987.845	1002.339	1004.302	1004.111
YKL051W	370.241	368.378	367.924	366.783	362.613	363.247
YKL052C	754.369	781.866	766.21	650.068	664.736	667.212
YKL053C-A	84.328	85.122	84.723	84.386	84.724	84.522
YKL054C	1647.969	1649.219	1655.304	1557.857	1542.776	1553.317
YKL055C	284.379	290.582	288.022	282.173	286.036	284.507
YKL056C	110.255	111.157	110.827	109.491	110.527	110.387
YKL057C	2503.759	2499.328	2521.108	2605.628	2568.75	2582.43
YKL058W	336.786	333.524	335.549	285.367	280.28	282.817
YKL059C	438.211	438.997	437.539	441.075	440.626	439.739
YKL060C	251.32	249.942	249.073	247.46	247.346	247.767
YKL061W	205.893	209.781	211.619	216.953	218.614	219.141
YKL062W	804.495	805.149	808.005	815.193	809.022	812.443
YKL063C	365.047	373.191	374.202	381.223	385.382	386.467
YKL064W	926.385	929.311	930.806	949.701	946.776	944.447
YKL065C	199.924	200.223	201.71	205.631	205.282	205.482
YKL065W-A	242.543	236.312	238.888	244.634	236.044	237.739
YKL067W	245.929	243.939	247.918	253.724	250.606	251.775
YKL068W	1437.763	1434.396	1435.037	1466.076	1451.155	1448.46
YKL068W-A	72.854	72.946	74.717	75.284	75.011	75.752
YKL069W	299.861	313.781	314.375	300.409	308.855	312.372
YKL070W	132.894	133.358	133.27	135.092	135.201	135.121
YKL071W	209.362	208.434	210.22	213.58	212.539	212.597
YKL072W	3756.051	4352.354	4387.622	3694.14	4138.654	4145.258
YKL073W	1342.228	1344.935	1346.611	1391.895	1378.059	1375.596
YKL074C	621.885	627.283	630.464	638.432	639.383	637.496
YKL075C	1224.706	1266.626	1270.968	1255.815	1273.857	1276.575
YKL077W	349.266	352.354	353.77	357.805	359.273	358.407
YKL078W	754.251	756.032	756.644	772.721	769.191	768.46
YKL079W	2793.251	2880.235	2884.753	2840.201	2879.597	2887.403
YKL080W	440.705	440.213	443.333	451.603	448.788	450.456
YKL081W	323.091	321.753	323.471	323.604	322.707	323.937
YKL082C	596.948	614.397	616.339	619.779	632.626	633.064
YKL084W	79.361	79.972	80.392	80.691	81.099	81.658
YKL085W	457.404	453.852	456.788	435.428	431.599	433.964
YKL086W	23815.846	24510.714	26683.866	16866.431	16431.937	17862.994
YKL087C	297.032	300.752	300.226	290.101	292.886	293.419
YKL088W	615.501	617.774	615.242	627.274	624.685	623.061
YKL089W	581.532	592.179	590.128	598.696	604.507	603.278
YKL090W	741.769	732.485	733.479	774.662	755.417	754.996
YKL091C	614.03	613.397	626.197	632.505	626.008	632.573
YKL092C	5486.45	5677.519	5782.861	5665.843	5750.373	5802.599
YKL093W	277.791	276.623	277.165	280.257	278.696	279.375
YKL094W	242.854	244.154	243.59	243.946	245.106	244.186
YKL095W	223.011	228.28	227.316	227.144	231.054	230.286
YKL096C-B	1016.694	976.092	956.828	975.998	906.529	903.276
YKL096W	1033.475	1086.061	1115.74	760.327	767.546	792.842
YKL096W-A	322.516	326.161	327.043	275.29	272.459	278.734
YKL097C	4386.635	4057.261	4320.769	3211.392	2921.947	3082.542
YKL098W	402.138	403.493	401.25	397.424	396.737	397.061
YKL099C	281.369	287.84	289.139	289.79	294.385	295.565
YKL100C	1096.343	1127.432	1140.743	1161.663	1180.176	1180.733
YKL101W	2787.671	2856.447	2875.008	2910.137	2943.376	2954.115
YKL102C	108.563	107.354	108.005	108.316	106.959	107.706
YKL103C	481.698	481.383	477.976	478.215	476.088	475.258
YKL104C	910.017	900.278	898.442	934.73	916.848	915.586
YKL104W-A	206	206	206	206	206	206
YKL105C	1245.561	1257.315	1260.775	1269.404	1275.322	1278.655
YKL106C-A	49	49	49	49	49	49
YKL106W	943.836	949.294	956.732	980.404	967.76	974.117
YKL107W	356.056	360.881	360.506	367.636	369.674	368.581
YKL108W	530.585	536.466	534.255	541.712	544.406	544.355
YKL109W	1002.118	978.572	983.119	1035.079	994.739	1000.177
YKL110C	321.028	320.148	320.711	329.402	326.308	326.984
YKL112W	1046.623	1059.003	1056.906	1076.579	1075.545	1075.741
YKL113C	723.053	721.306	727.366	743.102	733.296	736.197
YKL114C	667.424	676.355	677.988	688.027	686.297	686.304
YKL116C	733.775	755.211	755.395	750.679	763.016	767.741
YKL117W	417.857	426.786	424.655	401.086	400.979	402.304
YKL119C	331.962	331.723	335.601	344.515	340.611	341.359
YKL120W	282.721	283.341	283.878	289.657	288.943	288.12
YKL121W	3204.471	3221.781	3258.524	3249.458	3185.79	3226.155
YKL122C	1552.055	1563.862	1578.917	1589.708	1573.641	1582.16
YKL124W	729.512	740.026	740.984	757.415	758.501	757.269
YKL125W	1114.961	1101.983	1107.752	1144.575	1117.795	1121.945
YKL126W	1232.968	1250.423	1246.763	1257.404	1253.354	1253.218
YKL127W	698.935	698.413	704.274	720.378	713.086	715.727
YKL128C	449.32	450.79	458.92	409.193	406.79	410.279
YKL129C	7529.066	7389.154	7446.351	7428.284	7175.069	7213.289
YKL130C	344.385	336.105	337.656	359.466	348.133	348.658
YKL132C	446.519	446.948	448.573	459.512	457.596	456.974
YKL133C	723.289	732.931	738.421	749.426	750.119	753.492
YKL134C	1541.182	1561.432	1569.198	1587.83	1586.309	1588.779
YKL135C	1104.906	1123.808	1141.481	1150.686	1155.042	1166.563
YKL137W	325.981	336.714	334.683	340.847	344.233	340.67
YKL138C	197.425	195.735	196.509	207.354	202.764	203.553
YKL138C-A	50	50.393	51.252	51.9	52.228	52.365
YKL139W	4729.529	4820.44	4858.451	4662.467	4646.898	4715.705
YKL140W	697.024	693.337	700.202	721.637	713.725	715.954
YKL141W	174.593	168.781	168.83	169.154	163.835	165.3
YKL142W	172.062	172.295	173.045	176.212	176.104	175.556
YKL143W	580.157	588.39	589.919	600.742	604.748	602.491
YKL144C	287.453	290.55	290.81	299.215	298.454	298.126
YKL145W	326.56	330.54	328.458	328.728	332.528	330.498
YKL146W	1534.347	1546.271	1574.008	1312.548	1315.513	1331.311
YKL148C	2152.283	2178.827	2241.726	1591.866	1559.501	1630.241
YKL149C	934.125	938.786	945.146	960.294	952.25	960.494
YKL150W	219.089	218.492	218.912	220.206	219.13	219.33
YKL151C	436.082	449.435	441.177	439.638	449.361	450.669
YKL152C	379.675	383.02	390.062	333.814	338.209	345.458
YKL154W	351.079	356.935	358.654	360.475	362.674	363.143
YKL155C	854.183	867.84	872.633	887.426	893.241	893.824
YKL156W	49	49	49	49	49	49
YKL157W	1554.414	1560.101	1551.377	1614.217	1594.344	1591.403
YKL159C	257.441	257.996	257.703	267.167	265.377	265.237
YKL160W	631.657	658.078	672.454	632.222	647.876	661.955
YKL161C	579.149	590.279	595.709	602.378	609.123	612.156
YKL162C	743.635	748.078	751.991	775.51	769.194	772.643
YKL163W	338.626	333.974	332.832	331.132	326.145	327.743
YKL164C	293.978	288.823	288.226	288.825	284.187	286.472
YKL165C	5272.366	5100.516	5198.011	5112.695	4870.995	4873.001
YKL166C	344.057	347.824	347.153	351.539	353.427	351.903
YKL167C	150.947	155.531	155.4	159.121	161.965	161.709
YKL168C	1935.323	1951.99	1958.98	1978.73	1962.939	1965.229
YKL170W	98.465	100.946	100.017	99.071	101.14	100.569
YKL171W	1091.232	1092.739	1094.932	1104.354	1098.288	1100.175
YKL172W	849.62	837.525	846.442	886.585	868.438	879.79
YKL173W	3344.692	3428.867	3431.72	3422.383	3410.277	3411.978
YKL174C	800.934	794.037	795.196	823.788	810.684	808.754
YKL175W	422.254	418.52	420.042	422.821	418.367	418.533
YKL176C	992.24	992.607	997.794	1023.596	1016.617	1018.036
YKL178C	924.25	950.804	960.442	959.183	974.165	985.943
YKL179C	1526.302	1565.955	1576.062	1583.135	1600.261	1607.448
YKL180W	121.102	120.792	120.923	120.675	120.416	120.615
YKL181W	348.725	352.43	351.965	351.393	354.303	353.533
YKL182W	2702.512	2699.245	2717.117	2750.147	2719.128	2727.969
YKL183C-A	135.123	134.869	136.54	142.062	138.967	139.198
YKL183W	1398.907	1427.818	1491.28	1121.755	1139.018	1179.252
YKL184W	447.503	446.947	448.967	457.058	454.592	455.772
YKL185W	943.455	942.39	945.328	957.75	946.913	953.525
YKL186C	204.719	205.343	205.365	205.212	204.487	204.83
YKL187C	1103.215	1085.747	1098.05	1103.037	1081.267	1091.458
YKL188C	1504.302	1497.8	1503.802	1564.029	1536.703	1537.175
YKL189W	1049.922	1032.794	1030.536	1082.95	1044.551	1047.649
YKL190W	187.278	190.15	190.934	193.501	195.024	195.053
YKL191W	707.982	705.791	706.915	651.574	647.444	652.647
YKL192C	151.389	147.895	150.688	142.701	138.584	139.106
YKL193C	1140.973	1148.589	1154.058	1159.45	1151.055	1155.665
YKL194C	738.691	735.802	740.564	754.459	739.754	746.455
YKL195W	439.953	446.104	446.424	437.378	442.226	441.959
YKL196C	185.934	188.781	190.066	189.839	191.593	191.414
YKL197C	1444.884	1463.742	1464.602	1486.811	1489.913	1486.949
YKL198C	16931.616	16465.009	18254.692	12096.454	11359.282	12248.277
YKL201C	2257.536	2263.917	2271.71	2329.623	2305.098	2306.031
YKL203C	5283.339	5394.974	5395.285	5210.751	5206.571	5205.541
YKL204W	904.253	906.973	909.693	919.112	914.189	916.379
YKL205W	20931.098	21401.819	21293.048	20396.817	20357.094	20259.704
YKL206C	191.446	190.391	190.713	192.935	191.938	191.317
YKL207W	2571.986	2671.388	2725.561	1828.68	1847.654	1906.086
YKL208W	266.22	266.506	267.087	270.458	268.997	268.956
YKL209C	2387.613	2419.127	2430.436	2475.231	2480.278	2486.52
YKL210W	1742.82	1702.904	1684.444	1781.177	1721.404	1708.379
YKL211C	461.652	463.669	461.343	458.98	458.208	458.204
YKL212W	894.415	913.921	926.126	908.899	921.713	929.403
YKL213C	1346.973	1340.184	1333.282	1391.056	1360.75	1354.422
YKL214C	322.01	327.903	331.137	310.505	312.972	316.217
YKL215C	2617.691	2665.463	2688.04	2520.889	2539.509	2560.524
YKL216W	318.537	320.287	321.962	328.653	327.872	328.309
YKL217W	615.172	618.88	619.475	615.769	615.357	615.19
YKL218C	419.461	424.021	425.357	402.488	401.875	404.74
YKL219W	387.241	383.475	386.228	397.532	391.791	391.621
YKL220C	764.072	768.448	771.694	789.136	786.172	785.671
YKL221W	707.455	709.311	708.277	730.535	721.364	721.856
YKL222C	2122.71	2185.653	2208.051	2187.687	2212.362	2218.654
YKL224C	2105.603	2054.166	2290.108	1369.519	1283.932	1402.674
YKR001C	997.015	1013.32	1018.809	1033.516	1041.305	1043.543
YKR002W	854.396	853.748	861.113	889.781	882.243	883.278
YKR003W	499.003	498.953	503.668	516.53	513.033	514.143
YKR004C	2155.54	2209.691	2200.185	2193.6	2215.312	2224.56
YKR005C	763.663	763.712	773.217	749.43	743.572	749.043
YKR006C	1040.428	1131.354	1163.688	1077.956	1146.125	1171.721
YKR007W	296.058	299.971	299.425	293.725	295.999	296.251
YKR008W	5490.06	5698.201	5591.874	5549.486	5818.546	5787.835
YKR009C	922.523	921.404	922.406	938.727	932.887	931.158
YKR010C	1879.964	1940.804	1954.224	1917.634	1953.556	1962
YKR011C	803.063	793.939	811.157	840.342	823.764	831.864
YKR013W	377.924	374.47	374.595	366.655	363.112	366.796
YKR014C	402.726	412.654	409.207	417.042	418.409	413.511
YKR015C	6689.14	6456.899	6395.892	6791.767	6446.23	6478.515
YKR016W	2073.442	2144.257	2168.037	2129.403	2147.096	2161.602
YKR017C	1207.73	1230.742	1236.999	1245.365	1246.53	1257.081
YKR018C	661.075	667.381	666.308	673.793	676.894	675.215
YKR019C	648.313	653.245	653.735	646.548	649.463	651.162
YKR020W	201.078	202.87	202.156	205.252	205.645	205.523
YKR021W	1567.883	1583.691	1584.755	1593.267	1586.77	1593.245
YKR022C	445.348	451.792	452.664	465.51	466.881	466.094
YKR023W	932.818	951.22	953.441	975.743	981.604	981.08
YKR024C	792.25	797.151	796.46	813.648	811.978	809.891
YKR025W	276.48	279.866	277.487	276.031	278.329	276.746
YKR026C	391.974	396.047	394.602	402.407	401.458	399.618
YKR027W	1092.442	1089.413	1094.474	1132.352	1119.584	1119.709
YKR028W	1481.686	1491.304	1489.497	1530.948	1526.802	1521.619
YKR029C	1989.709	2054.21	2072.136	2073.175	2107.899	2125.401
YKR030W	1278.532	1281.613	1284.468	1285.281	1263.641	1261.548
YKR031C	2914.75	2947.828	2957.415	3018.181	3017.225	3025.57
YKR032W	117.213	112.974	113.31	115.666	111.458	111.392
YKR034W	312.02	315.163	314.433	304.903	306.886	308.115
YKR035W-A	320.323	322.674	324.506	322.15	321.464	322.455
YKR036C	698.213	706.096	705.274	716.766	718.051	716.681
YKR037C	265.353	264.149	263.303	268.778	266.434	265.338
YKR038C	633.949	642.507	652.498	551.916	552.92	561.465
YKR039W	604.179	600.519	597.844	601.071	595.52	593.29
YKR041W	752.783	773.01	776.204	638.331	643.229	653.567
YKR042W	2328.72	2313.853	2451.963	1758.968	1727.626	1816.311
YKR043C	352.163	359.966	356.31	342.881	348.096	347.928
YKR044W	428.305	429.105	428.067	434.629	432.663	431.705
YKR045C	383.915	391.96	393.106	346.323	349.446	353.454
YKR046C	354.989	350.19	350.595	342.455	337.66	339.614
YKR048C	1459.117	1470.491	1500.98	1216.806	1221.42	1246.45
YKR049C	306.597	309.694	310.679	280.12	281.556	284.47
YKR050W	1435.276	1433.184	1454.512	1318.831	1311.63	1327.085
YKR051W	712.363	706.65	707.232	739.449	724.725	725.88
YKR052C	280.482	283.64	282.263	283.399	285.543	285.206
YKR053C	348.494	348.098	346.611	349.353	347.783	346.781
YKR054C	8727.679	8837.675	8914.362	9074.724	9074.35	9105.546
YKR055W	260.709	258.843	258.997	264.198	261.68	261.53
YKR056W	865.21	861.703	868.71	895.198	881.552	881.001
YKR057W	50.958	51.749	51.31	50.451	51.141	51.009
YKR058W	923.08	939.144	944.288	948.307	955.596	959.847
YKR059W	311.514	310.857	312.074	314.681	313.623	314.01
YKR060W	294.038	297.962	298.642	304.23	305.677	305.875
YKR061W	631.361	628.683	630.251	653.399	644.14	642.718
YKR062W	445.733	452.762	452.651	456.836	459.828	459.989
YKR063C	9008.561	9362.066	9240.24	8983.7	9211.571	9070.257
YKR064W	2681.585	2679.127	2699.236	2785.117	2738.368	2758.947
YKR065C	251.871	246.104	249.747	254.686	247.834	249.882
YKR066C	814.697	813.303	816.126	749.328	744.319	752.555
YKR067W	955.46	954.823	955.273	971.341	963.26	964.255
YKR068C	1346.478	1328.938	1333.416	1382.708	1343.008	1338.167
YKR069W	725.083	739.293	734.957	724.967	729.765	728.124
YKR070W	300.379	298.887	299.778	304.078	302.039	301.286
YKR071C	542.048	545.219	546.007	563.888	560.85	560.471
YKR072C	1265.407	1265.435	1279.134	1203.879	1199.91	1209.03
YKR073C	460.813	466.476	485.462	478.046	482.577	500.138
YKR074W	146.614	147.019	148.619	151.314	150.672	151.064
YKR075C	441.275	445.585	447.683	444.619	443.632	449.544
YKR076W	382.392	384.869	384.613	378.832	379.644	379.808
YKR077W	629.376	626.398	629.437	648.757	642.466	647.982
YKR078W	1626.636	1630.138	1637.106	1682.176	1659.255	1661.098
YKR079C	1614.099	1618.682	1619.749	1679.038	1657.56	1659.132
YKR080W	325.761	325.869	325.942	328.734	326.484	326.124
YKR081C	532.431	548.689	550.42	552.968	561.165	562.687
YKR082W	4104.865	4127.095	4131.968	4229.568	4169.907	4196.743
YKR083C	150.824	151.546	151.139	156.736	156.431	155.242
YKR084C	561.212	561.022	562.514	572.972	570.594	568.54
YKR085C	182.766	186.413	185.745	181.041	183.648	183.388
YKR086W	1437.386	1458.707	1463.851	1472.827	1479.355	1482.111
YKR087C	367.642	371.178	372.568	379.372	379.499	379.601
YKR088C	737.322	734.565	733.738	766.058	750.512	746.225
YKR089C	1289.016	1291.588	1295.131	1323.589	1312.597	1309.047
YKR090W	901.044	905.891	908.504	890.978	889.527	893.142
YKR091W	263.474	259.744	259.574	258.191	254.115	254.896
YKR092C	714.849	714.361	726.229	671.228	672.521	684.807
YKR093W	971.984	960.427	968.894	976.378	957.477	962.516
YKR094C	69.561	69.659	70.045	69.452	69.889	70.289
YKR095W	4706.479	4765.604	4803.491	4928.024	4905.68	4932.482
YKR095W-A	59.029	58.949	58.805	58.724	58.422	58.267
YKR096W	2077.514	2074.737	2080.975	2135.291	2111.035	2113.835
YKR097W	463.318	460.911	462.855	468.206	464.466	465.16
YKR098C	1295.525	1290.779	1303.225	1347.67	1329.86	1337.049
YKR099W	896.237	901.412	904.086	916.089	914.282	915.563
YKR100C	508.559	514.658	515.867	513.784	515.454	516.884
YKR101W	2363.875	2363.857	2397.644	2474.733	2414.492	2451.784
YKR102W	1052.303	1045.06	1046.233	1048.21	1037.776	1042.347
YKR103W	2507.267	2506.768	2541.051	2612.04	2572.738	2594.452
YKR104W	709.53	727.783	730.194	732.806	737.293	746.822
YKR105C	751.951	746.696	752.544	773.064	760.805	762.413
YKR106W	725.466	718.53	725.617	740.686	729.235	733.113
YLL001W	1135.384	1118.672	1116.277	1175.414	1145.528	1141.457
YLL002W	1862.9	1991.63	1990.72	1896.903	1996.766	1987.453
YLL003W	2631.381	2691.049	2723.907	2717.983	2732.136	2743.714
YLL004W	6435.093	6775.175	6760.296	6285.262	6391.615	6466.118
YLL005C	14161.114	14347.282	14355.877	13754.696	13633.495	13759.796
YLL006W	538.021	544.327	549.209	560.101	561.44	562.746
YLL006W-A	182.328	179.680867511038	179.514	179.680867511038	177.64	179.273
YLL007C	1260.048	1263.225	1268.754	1305.48	1295.768	1296
YLL008W	911.802	928.581	928.347	920.038	929.549	929.253
YLL009C	57.366	58.262	57.852	57.502	58.294	58.197
YLL010C	661.635	667.134	675.271	627.511	627.47	631.863
YLL011W	2599.405	2643.669	2659.579	2539.873	2564.303	2588.079
YLL012W	825.218	820.974	823.228	839.906	826.774	826.932
YLL013C	11070.611	11370.02	12303.055	8044.815	7880.556	8458.492
YLL014W	82.151	80.205	80.829	84.069	81.872	81.855
YLL015W	8231.978	8100.886	8163.249	8084.816	7846.528	7854.497
YLL016W	2588.153	2588.076	2583.876	2679.372	2641.926	2642.006
YLL017W	101.495	104.141	103.153	103.192	104.492	104.508
YLL018C	643.923	639.561	637.561	617.5	611.884	612.549
YLL018C-A	278.893	287.604	288.029	238.393	241.971	248.221
YLL019C	905.36	903.328	905.979	897.833	891.607	895.728
YLL021W	1852.64	1870.403	1871.178	1894.239	1898.335	1899.217
YLL022C	1546.856	1519.586	1608	1207.545	1177.945	1224.087
YLL023C	272.116	269.843	269.166	267.968	264.341	264.875
YLL024C	791.761	797.662	810.109	696.671	699.75	710.322
YLL025W	682.59	686.638	709.645	515.633	503.302	519.401
YLL026W	891.567	895.549	895.232	909.934	908.683	906.809
YLL027W	249.637	250.823	249.043	246.062	246.503	246.258
YLL028W	3153.964	3189.429	3307.992	2605.099	2627.732	2700.284
YLL029W	981.598	986.904	985.62	957.529	958.194	961.814
YLL030C	448.786	449.378	458.313	460.74	454.303	459.961
YLL031C	9847.696	9608.935	9566.565	9727.015	9429.681	9352.58
YLL032C	14640.988	14808.77	15051.937	14511.339	14489.52	14529.429
YLL033W	375.271	374.482	378.955	392.896	388.182	389.968
YLL034C	1168.725	1181.636	1181.306	1194.001	1195.863	1195.041
YLL035W	807.285	802.655	806.794	801.048	790.915	792.72
YLL036C	506.474	510.614	512.061	518.998	521.267	522.663
YLL038C	434.96	424.692	426.638	395.762	388.262	391.634
YLL039C	249.563	252.193	253.288	249.897	253.171	253.053
YLL040C	5912.115	5961.79	6008.839	6115.965	6095.21	6120.826
YLL041C	210.664	213.382	212.296	209.528	212.11	211.994
YLL042C	6341.522	6473.278	6358.979	6144.602	6141.519	6055.128
YLL043W	4767.101	4876.675	4932.136	4608.117	4638.931	4736.204
YLL045C	194.151	194.526	194.148	191.642	192.332	192.761
YLL046C	3366.481	3655.513	3655.853	3388.413	3527.039	3537.981
YLL048C	3047.137	3004.524	3016.771	3145.964	3058.486	3061.729
YLL049W	244.249	241.999	240.709	247.742	243.389	241.861
YLL050C	353.267	336.12	346.273	365.294	345.098	352.627
YLL051C	992.317	978.868	986.631	990.345	967.749	971.373
YLL052C	128.592	128.22	127.475	127.006	126.311	126.116
YLL053C	256.49	256.903	257.022	231.608	229.759	231.489
YLL054C	1580.942	1587.198	1605.025	1645.184	1633.022	1641.93
YLL055W	1759.563	1777.677	1759.974	1778.388	1776.338	1770.297
YLL056C	312.807	318.856	319.141	311.164	314.996	315.876
YLL057C	521.593	517.01	516.859	527.732	518.682	519.958
YLL058W	594.902	597.509	595.892	605.724	604.831	603.612
YLL060C	775.473	839.587	849.196	625.403	656.681	668.298
YLL061W	1021.955	1054.685	1060.695	1034.387	1056.259	1056.022
YLL062C	352.239	354.461	354.945	361.369	361.239	361.918
YLL063C	443.025	438.988	440.216	441.081	436.743	437.438
YLL064C	215.084	214.22	215.733	195.345	194.087	196.658
YLL066C	1691.017	1709.081	1699.143	1613.524	1622.896	1622.529
YLL066W-B	151.02	158.661	159.965	127.701	131.69	135.382
YLL067C	1595.54439323183	1595.54439323183	1655.016	1571.151	1578.852	1578.607
YLR001C	2399.642	2390.185	2392.884	2438.058	2390.557	2401.322
